,,,,,,,,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
YOA_2023,Null,BIDE,742,BBR Services Int (Exc PE),Open Market,EUR,Gross Net Premium,"-50,971",0,0,"-17,875",0,"-15,159",0,"-13,750",0,0,"-71,790","-51,918"
YOA_2023,Null,BIDE,742,BBR Services Int (Exc PE),Open Market,EUR,External Brokerage,"8,596",0,0,"3,015",0,"2,557",0,"2,319",0,0,"12,107","8,756"
YOA_2023,Null,BIDE,742,BBR Services Int (Exc PE),Open Market,EUR,Gross Gross Premium,"-59,567",0,0,"-20,890",0,"-17,716",0,"-16,069",0,0,"-83,897","-60,674"
YOA_2023,Null,BIDE,744,TMB LargeRisk Int InfoSec,Open Market,EUR,Gross Net Premium,"-2,273,485",0,"-334,500","-2,222,833","-380,000",0,"-516,158","-567,000","-319,000","-2,888,708","-522,933",0
YOA_2023,Null,BIDE,744,TMB LargeRisk Int InfoSec,Open Market,EUR,External Brokerage,"170,866",0,"25,140","167,060","28,559",0,"38,792","42,614","23,975","217,104","39,302",0
YOA_2023,Null,BIDE,744,TMB LargeRisk Int InfoSec,Open Market,EUR,Gross Gross Premium,"-2,444,351",0,"-359,640","-2,389,893","-408,559",0,"-554,951","-609,613","-342,975","-3,105,812","-562,235",0
YOA_2023,Null,BIDE,744,TMB LargeRisk Int InfoSec,Open Market,USD,Gross Net Premium,0,0,0,0,0,0,0,0,0,0,0,"-557,691"
YOA_2023,Null,BIDE,744,TMB LargeRisk Int InfoSec,Open Market,USD,External Brokerage,0,0,0,0,0,0,0,0,0,0,0,"41,914"
YOA_2023,Null,BIDE,744,TMB LargeRisk Int InfoSec,Open Market,USD,Gross Gross Premium,0,0,0,0,0,0,0,0,0,0,0,"-599,605"
YOA_2023,Null,BIDE,769,TMB INT InfoSec MM BBR,Open Market,EUR,Gross Net Premium,"-91,964",0,0,"-47,125",0,"-39,966",0,"-36,250",0,0,"-189,264","-123,431"
YOA_2023,Null,BIDE,769,TMB INT InfoSec MM BBR,Open Market,EUR,External Brokerage,"14,713",0,0,"7,539",0,"6,394",0,"5,799",0,0,"30,279","19,747"
YOA_2023,Null,BIDE,769,TMB INT InfoSec MM BBR,Open Market,EUR,Gross Gross Premium,"-106,677",0,0,"-54,665",0,"-46,360",0,"-42,049",0,0,"-219,543","-143,178"
YOA_2023,Null,BIDE,770,TMB INT Large Risk Cyber,Open Market,EUR,Gross Net Premium,"-4,778,758",0,0,0,0,0,"-4,347",0,0,0,0,0
YOA_2023,Null,BIDE,770,TMB INT Large Risk Cyber,Open Market,EUR,External Brokerage,"116,618",0,0,0,0,0,106,0,0,0,0,0
YOA_2023,Null,BIDE,770,TMB INT Large Risk Cyber,Open Market,EUR,Gross Gross Premium,"-4,895,375",0,0,0,0,0,"-4,453",0,0,0,0,0
YOA_2023,Null,BISP,718,TMB PE Int,Open Market,EUR,Gross Net Premium,"-152,391","-80,963","-89,402","-49,675","-87,520","-39,457","-65,455","-31,873","-18,133","-54,432","-88,630","-62,594"
YOA_2023,Null,BISP,718,TMB PE Int,Open Market,EUR,External Brokerage,"43,469","23,094","25,502","14,170","24,965","11,255","18,671","9,092","5,172","15,527","25,281","17,855"
YOA_2023,Null,BISP,718,TMB PE Int,Open Market,EUR,Gross Gross Premium,"-195,861","-104,058","-114,903","-63,845","-112,485","-50,712","-84,126","-40,965","-23,305","-69,959","-113,911","-80,449"
YOA_2023,Null,BISP,927,BZD Int Healthcare,Open Market,EUR,Gross Net Premium,0,-510,-313,0,-131,-134,0,-125,-321,0,-624,0
YOA_2023,Null,BISP,927,BZD Int Healthcare,Open Market,EUR,External Brokerage,0,126,77,0,32,33,0,31,79,0,154,0
YOA_2023,Null,BISP,927,BZD Int Healthcare,Open Market,EUR,Gross Gross Premium,0,-636,-391,0,-163,-167,0,-156,-401,0,-778,0
YOA_2023,Null,BISP,927,BZD Int Healthcare,Open Market,USD,Gross Net Premium,0,0,0,0,0,0,0,0,0,0,0,0
YOA_2023,Null,BISP,927,BZD Int Healthcare,Open Market,USD,External Brokerage,0,0,0,0,0,0,0,0,0,0,0,-0
YOA_2023,Null,BISP,927,BZD Int Healthcare,Open Market,USD,Gross Gross Premium,0,0,0,0,0,0,0,0,0,0,0,0
YOA_2023,Null,BISP,944,BZD Int Media,Open Market,EUR,Gross Net Premium,0,"-5,193","-7,071",-795,-855,"-4,511","-1,828",-785,"-2,468","-2,481","-15,914","-5,283"
YOA_2023,Null,BISP,944,BZD Int Media,Open Market,EUR,External Brokerage,0,"1,690","2,301",259,278,"1,468",595,255,803,807,"5,180","1,720"
YOA_2023,Null,BISP,944,BZD Int Media,Open Market,EUR,Gross Gross Premium,0,"-6,883","-9,372","-1,054","-1,134","-5,979","-2,422","-1,040","-3,271","-3,288","-21,094","-7,003"
YOA_2023,Null,BISP,TRI00016,Jewellers,Open Market,EUR,Gross Net Premium,"-71,326",0,0,"-78,808","-52,790","-9,151","-24,233","-102,738","-5,612","-13,872","-63,961","-221,355"
YOA_2023,Null,BISP,TRI00016,Jewellers,Open Market,EUR,External Brokerage,"32,112",0,0,"35,480","23,767","4,120","10,910","46,254","2,527","6,245","28,796","99,656"
YOA_2023,Null,BISP,TRI00016,Jewellers,Open Market,EUR,Gross Gross Premium,"-103,438",0,0,"-114,288","-76,557","-13,270","-35,143","-148,992","-8,139","-20,118","-92,757","-321,012"
YOA_2023,Null,BISP,711,Healthcare Large Risk Int,Open Market,EUR,Gross Net Premium,"-135,150","-21,250",0,0,"-313,365","-7,425","-54,863",0,0,0,"-131,983","-245,748"
YOA_2023,Null,BISP,711,Healthcare Large Risk Int,Open Market,EUR,External Brokerage,"20,098","3,160",0,0,"46,600","1,104","8,159",0,0,0,"19,627","36,545"
YOA_2023,Null,BISP,711,Healthcare Large Risk Int,Open Market,EUR,Gross Gross Premium,"-155,248","-24,410",0,0,"-359,965","-8,529","-63,021",0,0,0,"-151,610","-282,293"
YOA_2023,Null,BISP,711,Healthcare Large Risk Int,Open Market,USD,Gross Net Premium,0,0,0,0,"-341,389",0,0,0,0,0,0,0
YOA_2023,Null,BISP,711,Healthcare Large Risk Int,Open Market,USD,External Brokerage,0,0,0,0,"50,768",0,0,0,0,0,0,0
YOA_2023,Null,BISP,711,Healthcare Large Risk Int,Open Market,USD,Gross Gross Premium,0,0,0,0,"-392,157",0,0,0,0,0,0,0
YOA_2023,Null,BISP,779,Intl Specialty (PT),Open Market,EUR,Gross Net Premium,"-467,819",0,0,0,0,0,"-130,500",0,0,0,0,0
YOA_2023,Null,BISP,779,Intl Specialty (PT),Open Market,EUR,External Brokerage,"181,978",0,0,0,0,0,"50,764",0,0,0,0,0
YOA_2023,Null,BISP,779,Intl Specialty (PT),Open Market,EUR,Gross Gross Premium,"-649,797",0,0,0,0,0,"-181,264",0,0,0,0,0
YOA_2023,Null,BISP,781,Intl Specialty Surety,Open Market,EUR,Gross Net Premium,"-61,583",0,0,0,0,0,0,0,0,0,0,0
YOA_2023,Null,BISP,781,Intl Specialty Surety,Open Market,EUR,External Brokerage,"24,442",0,0,0,0,0,0,0,0,0,0,0
YOA_2023,Null,BISP,781,Intl Specialty Surety,Open Market,EUR,Gross Gross Premium,"-86,025",0,0,0,0,0,0,0,0,0,0,0
YOA_2023,Null,BISP,782,Intl Specialty Embedded,Open Market,EUR,Gross Net Premium,"-197,910",0,0,"-185,250","-56,250",0,"-3,746,250",0,"-52,725",0,0,"-272,577"
YOA_2023,Null,BISP,782,Intl Specialty Embedded,Open Market,EUR,External Brokerage,"127,988",0,0,"119,801","36,377",0,"2,422,686",0,"34,097",0,0,"176,275"
YOA_2023,Null,BISP,782,Intl Specialty Embedded,Open Market,EUR,Gross Gross Premium,"-325,898",0,0,"-305,051","-92,627",0,"-6,168,936",0,"-86,822",0,0,"-448,852"
YOA_2023,Null,BISP,761,Financial Institutions,Open Market,GBP,Gross Net Premium,"-48,482",0,0,0,"-17,819","-139,436",0,"-22,444",0,"-15,657",0,"-18,710"
YOA_2023,Null,BISP,761,Financial Institutions,Open Market,GBP,External Brokerage,"6,444",0,0,0,"2,368","18,534",0,"2,983",0,"2,081",0,"2,487"
YOA_2023,Null,BISP,761,Financial Institutions,Open Market,GBP,Gross Gross Premium,"-54,926",0,0,0,"-20,187","-157,970",0,"-25,428",0,"-17,738",0,"-21,197"
YOA_2023,Null,BISP,761,Financial Institutions,Open Market,EUR,Gross Net Premium,"-2,775,701","-88,641","-299,913","-614,416","-1,418,298","-515,350","-1,401,567","-327,665","-72,560","-239,273","-1,342,012","-1,317,031"
YOA_2023,Null,BISP,761,Financial Institutions,Open Market,EUR,External Brokerage,"368,947","11,782","39,865","81,668","188,521","68,500","186,297","43,553","9,645","31,804","178,381","175,060"
YOA_2023,Null,BISP,761,Financial Institutions,Open Market,EUR,Gross Gross Premium,"-3,144,648","-100,423","-339,778","-696,084","-1,606,819","-583,850","-1,587,864","-371,218","-82,205","-271,078","-1,520,392","-1,492,092"
YOA_2023,Null,BISP,761,Financial Institutions,Open Market,USD,Gross Net Premium,0,0,0,0,0,0,"-675,152",0,0,0,0,"-82,181"
YOA_2023,Null,BISP,761,Financial Institutions,Open Market,USD,External Brokerage,0,0,0,0,0,0,"89,741",0,0,0,0,"10,924"
YOA_2023,Null,BISP,761,Financial Institutions,Open Market,USD,Gross Gross Premium,0,0,0,0,0,0,"-764,894",0,0,0,0,"-93,105"
YOA_2023,Null,BISP,762,International ML,Open Market,GBP,Gross Net Premium,"-61,341",0,0,0,"-12,302",0,0,0,0,"-19,476","-12,239",0
YOA_2023,Null,BISP,762,International ML,Open Market,GBP,External Brokerage,"6,436",0,0,0,"1,291",0,0,0,0,"2,044","1,284",0
YOA_2023,Null,BISP,762,International ML,Open Market,GBP,Gross Gross Premium,"-67,777",0,0,0,"-13,592",0,0,0,0,"-21,519","-13,523",0
YOA_2023,Null,BISP,762,International ML,Open Market,EUR,Gross Net Premium,"-2,641,001","-476,406","-464,996","-725,329","-806,796","-1,042,748","-1,483,249","-555,573","-187,566","-764,218","-862,028","-914,929"
YOA_2023,Null,BISP,762,International ML,Open Market,EUR,External Brokerage,"277,114","49,988","48,791","76,107","84,655","109,413","155,634","58,295","19,681","80,188","90,450","96,001"
YOA_2023,Null,BISP,762,International ML,Open Market,EUR,Gross Gross Premium,"-2,918,115","-526,395","-513,787","-801,436","-891,451","-1,152,161","-1,638,883","-613,868","-207,246","-844,406","-952,478","-1,010,930"
YOA_2023,Null,BISP,762,International ML,Open Market,USD,Gross Net Premium,"-211,861",0,"-104,800","-262,519","-572,792","-1,411,374","-622,069","-514,937",0,"-151,363","-11,363","-48,015"
YOA_2023,Null,BISP,762,International ML,Open Market,USD,External Brokerage,"22,230",0,"10,996","27,545","60,102","148,092","65,272","54,031",0,"15,882","1,192","5,038"
YOA_2023,Null,BISP,762,International ML,Open Market,USD,Gross Gross Premium,"-234,091",0,"-115,796","-290,064","-632,894","-1,559,466","-687,341","-568,968",0,"-167,245","-12,555","-53,053"
YOA_2023,Null,BISP,742,BBR Services Int (Exc PE),Open Market,EUR,Gross Net Premium,"-98,475","-18,853","-76,769","-121,265","-70,957","-80,044","-161,154","-49,141",0,"-32,188","-25,410","-129,745"
YOA_2023,Null,BISP,742,BBR Services Int (Exc PE),Open Market,EUR,External Brokerage,"16,608","3,180","12,947","20,452","11,967","13,499","27,179","8,288",0,"5,428","4,285","21,882"
YOA_2023,Null,BISP,742,BBR Services Int (Exc PE),Open Market,EUR,Gross Gross Premium,"-115,083","-22,032","-89,716","-141,717","-82,924","-93,543","-188,332","-57,429",0,"-37,616","-29,695","-151,626"
YOA_2023,Null,BISP,744,TMB LargeRisk Int InfoSec,Open Market,GBP,Gross Net Premium,0,0,0,0,0,"-45,123",0,0,0,0,0,0
YOA_2023,Null,BISP,744,TMB LargeRisk Int InfoSec,Open Market,GBP,External Brokerage,0,0,0,0,0,"3,391",0,0,0,0,0,0
YOA_2023,Null,BISP,744,TMB LargeRisk Int InfoSec,Open Market,GBP,Gross Gross Premium,0,0,0,0,0,"-48,515",0,0,0,0,0,0
YOA_2023,Null,BISP,744,TMB LargeRisk Int InfoSec,Open Market,EUR,Gross Net Premium,"-3,582,193","-875,599","-815,000","-1,988,080","-1,667,369","-1,649,170","-1,961,421","-193,600","-1,166,867","-1,349,300","-2,407,016","-2,976,483"
YOA_2023,Null,BISP,744,TMB LargeRisk Int InfoSec,Open Market,EUR,External Brokerage,"269,224","65,807","61,252","149,416","125,313","123,945","147,413","14,550","87,697","101,408","180,902","223,701"
YOA_2023,Null,BISP,744,TMB LargeRisk Int InfoSec,Open Market,EUR,Gross Gross Premium,"-3,851,417","-941,406","-876,252","-2,137,497","-1,792,682","-1,773,116","-2,108,834","-208,150","-1,254,564","-1,450,708","-2,587,919","-3,200,184"
YOA_2023,Null,BISP,744,TMB LargeRisk Int InfoSec,Open Market,CAD,Gross Net Premium,0,0,0,0,"-132,000",0,0,0,0,0,0,0
YOA_2023,Null,BISP,744,TMB LargeRisk Int InfoSec,Open Market,CAD,External Brokerage,0,0,0,0,"9,921",0,0,0,0,0,0,0
YOA_2023,Null,BISP,744,TMB LargeRisk Int InfoSec,Open Market,CAD,Gross Gross Premium,0,0,0,0,"-141,921",0,0,0,0,0,0,0
YOA_2023,Null,BISP,744,TMB LargeRisk Int InfoSec,Open Market,USD,Gross Net Premium,0,0,0,0,"-1,825,000",0,0,0,0,"-270,000",0,"-257,326"
YOA_2023,Null,BISP,744,TMB LargeRisk Int InfoSec,Open Market,USD,External Brokerage,0,0,0,0,"137,160",0,0,0,0,"20,292",0,"19,340"
YOA_2023,Null,BISP,744,TMB LargeRisk Int InfoSec,Open Market,USD,Gross Gross Premium,0,0,0,0,"-1,962,160",0,0,0,0,"-290,292",0,"-276,666"
YOA_2023,Null,BISP,769,TMB INT InfoSec MM BBR,Open Market,EUR,Gross Net Premium,"-259,617","-49,703","-202,391","-319,700","-187,068","-211,024","-424,859","-129,554",0,"-84,859","-66,990","-608,236"
YOA_2023,Null,BISP,769,TMB INT InfoSec MM BBR,Open Market,EUR,External Brokerage,"41,535","7,952","32,380","51,147","29,928","33,761","67,971","20,727",0,"13,576","10,717","97,309"
YOA_2023,Null,BISP,769,TMB INT InfoSec MM BBR,Open Market,EUR,Gross Gross Premium,"-301,152","-57,655","-234,770","-370,847","-216,997","-244,785","-492,831","-150,280",0,"-98,435","-77,707","-705,545"
YOA_2023,Null,BISP,712,TMB Large Risk Int,Open Market,EUR,Gross Net Premium,"-286,000",0,0,0,0,"-38,250",0,0,0,0,0,"-197,289"
YOA_2023,Null,BISP,712,TMB Large Risk Int,Open Market,EUR,External Brokerage,"31,874",0,0,0,0,"4,263",0,0,0,0,0,"21,988"
YOA_2023,Null,BISP,712,TMB Large Risk Int,Open Market,EUR,Gross Gross Premium,"-317,874",0,0,0,0,"-42,513",0,0,0,0,0,"-219,277"
YOA_2023,Null,BISP,770,TMB INT Large Risk Cyber,Open Market,EUR,Gross Net Premium,0,0,0,0,0,0,0,0,0,"-350,000",0,0
YOA_2023,Null,BISP,770,TMB INT Large Risk Cyber,Open Market,EUR,External Brokerage,0,0,0,0,0,0,0,0,0,"8,541",0,0
YOA_2023,Null,BISP,770,TMB INT Large Risk Cyber,Open Market,EUR,Gross Gross Premium,0,0,0,0,0,0,0,0,0,"-358,541",0,0
YOA_2023,Null,BIFR,718,TMB PE Int,Open Market,EUR,Gross Net Premium,"-520,894","-70,938","-63,778","-67,448","-51,869","-92,464","-122,070","-43,483","-51,711","-113,257","-161,856","-155,715"
YOA_2023,Null,BIFR,718,TMB PE Int,Open Market,EUR,External Brokerage,"148,583","20,235","18,193","19,239","14,795","26,375","34,820","12,403","14,750","32,306","46,169","44,417"
YOA_2023,Null,BIFR,718,TMB PE Int,Open Market,EUR,Gross Gross Premium,"-669,478","-91,173","-81,971","-86,687","-66,664","-118,840","-156,890","-55,886","-66,462","-145,563","-208,025","-200,133"
YOA_2023,Null,BIFR,927,BZD Int Healthcare,Open Market,EUR,Gross Net Premium,0,0,0,0,0,0,0,-193,-756,"-12,157","-32,098","-40,663"
YOA_2023,Null,BIFR,927,BZD Int Healthcare,Open Market,EUR,External Brokerage,0,0,0,0,0,0,0,48,187,"3,001","7,924","10,039"
YOA_2023,Null,BIFR,927,BZD Int Healthcare,Open Market,EUR,Gross Gross Premium,0,0,0,0,0,0,0,-241,-943,"-15,158","-40,022","-50,702"
YOA_2023,Null,BIFR,927,BZD Int Healthcare,Open Market,USD,Gross Net Premium,0,0,0,0,0,0,0,0,0,0,0,-0
YOA_2023,Null,BIFR,927,BZD Int Healthcare,Open Market,USD,External Brokerage,0,0,0,0,0,0,0,0,0,0,0,0
YOA_2023,Null,BIFR,927,BZD Int Healthcare,Open Market,USD,Gross Gross Premium,0,0,0,0,0,0,0,0,0,0,0,-0
YOA_2023,Null,BIFR,944,BZD Int Media,Open Market,EUR,Gross Net Premium,0,0,0,0,0,0,0,0,0,-168,"-2,070","-3,397"
YOA_2023,Null,BIFR,944,BZD Int Media,Open Market,EUR,External Brokerage,0,0,0,0,0,0,0,0,0,55,674,"1,106"
YOA_2023,Null,BIFR,944,BZD Int Media,Open Market,EUR,Gross Gross Premium,0,0,0,0,0,0,0,0,0,-223,"-2,744","-4,502"
YOA_2023,Null,BIFR,944,BZD Int Media,Open Market,USD,Gross Net Premium,0,0,0,0,0,0,0,0,0,0,0,0
YOA_2023,Null,BIFR,944,BZD Int Media,Open Market,USD,External Brokerage,0,0,0,0,0,0,0,0,0,0,0,-0
YOA_2023,Null,BIFR,944,BZD Int Media,Open Market,USD,Gross Gross Premium,0,0,0,0,0,0,0,0,0,0,0,0
YOA_2023,Null,BIFR,786,Fine Art and Specie,Open Market,EUR,Gross Net Premium,"-43,871","-26,321","-10,589","-5,836","-10,453","-6,410","-8,394","-19,425",-73,"-6,653","-5,325",-46
YOA_2023,Null,BIFR,786,Fine Art and Specie,Open Market,EUR,External Brokerage,"12,411","7,446","2,995","1,651","2,957","1,813","2,375","5,495",21,"1,882","1,506",13
YOA_2023,Null,BIFR,786,Fine Art and Specie,Open Market,EUR,Gross Gross Premium,"-56,282","-33,767","-13,584","-7,487","-13,410","-8,223","-10,769","-24,920",-94,"-8,535","-6,831",-59
YOA_2023,Null,BIFR,TRI00016,Jewellers,Open Market,EUR,Gross Net Premium,"-4,364",0,"-18,933","-21,845","-2,169","-3,849","-2,989","-13,613",0,0,"-9,242",0
YOA_2023,Null,BIFR,TRI00016,Jewellers,Open Market,EUR,External Brokerage,"1,965",0,"8,524","9,835",976,"1,733","1,346","6,129",0,0,"4,161",0
YOA_2023,Null,BIFR,TRI00016,Jewellers,Open Market,EUR,Gross Gross Premium,"-6,329",0,"-27,457","-31,680","-3,145","-5,582","-4,335","-19,741",0,0,"-13,402",0
YOA_2023,Null,BIFR,TRI00016,Jewellers,Open Market,USD,Gross Net Premium,0,0,0,0,0,0,0,0,0,0,0,0
YOA_2023,Null,BIFR,TRI00016,Jewellers,Open Market,USD,External Brokerage,0,0,0,0,0,0,0,0,0,0,0,-0
YOA_2023,Null,BIFR,TRI00016,Jewellers,Open Market,USD,Gross Gross Premium,0,0,0,0,0,0,0,0,0,0,0,0
YOA_2023,Null,BIFR,TRI00049,Private Clients,Open Market,EUR,Gross Net Premium,"-12,420","-1,086",-688,"-3,802","-3,772","-4,947","-1,353","-4,434","-4,733","-3,034","-4,732","-2,480"
YOA_2023,Null,BIFR,TRI00049,Private Clients,Open Market,EUR,External Brokerage,"3,694",323,204,"1,131","1,122","1,471",402,"1,319","1,408",902,"1,407",738
YOA_2023,Null,BIFR,TRI00049,Private Clients,Open Market,EUR,Gross Gross Premium,"-16,114","-1,409",-892,"-4,933","-4,894","-6,419","-1,755","-5,753","-6,141","-3,937","-6,140","-3,218"
YOA_2023,Null,BIFR,779,Intl Specialty (PT),Open Market,EUR,Gross Net Premium,"-194,400",0,0,0,0,0,0,0,0,0,0,0
YOA_2023,Null,BIFR,779,Intl Specialty (PT),Open Market,EUR,External Brokerage,"75,620",0,0,0,0,0,0,0,0,0,0,0
YOA_2023,Null,BIFR,779,Intl Specialty (PT),Open Market,EUR,Gross Gross Premium,"-270,020",0,0,0,0,0,0,0,0,0,0,0
YOA_2023,Null,BIFR,781,Intl Specialty Surety,Open Market,GBP,Gross Net Premium,"-83,745",0,0,0,0,0,0,0,0,0,0,0
YOA_2023,Null,BIFR,781,Intl Specialty Surety,Open Market,GBP,External Brokerage,"33,239",0,0,0,0,0,0,0,0,0,0,0
YOA_2023,Null,BIFR,781,Intl Specialty Surety,Open Market,GBP,Gross Gross Premium,"-116,984",0,0,0,0,0,0,0,0,0,0,0
YOA_2023,Null,BIFR,781,Intl Specialty Surety,Open Market,EUR,Gross Net Premium,0,0,0,0,0,0,0,0,0,0,0,"-329,904"
YOA_2023,Null,BIFR,781,Intl Specialty Surety,Open Market,EUR,External Brokerage,0,0,0,0,0,0,0,0,0,0,0,"130,941"
YOA_2023,Null,BIFR,781,Intl Specialty Surety,Open Market,EUR,Gross Gross Premium,0,0,0,0,0,0,0,0,0,0,0,"-460,845"
YOA_2023,Null,BIFR,782,Intl Specialty Embedded,Open Market,EUR,Gross Net Premium,"-1,286,975",0,0,0,0,0,0,0,0,0,0,0
YOA_2023,Null,BIFR,782,Intl Specialty Embedded,Open Market,EUR,External Brokerage,"832,282",0,0,0,0,0,0,0,0,0,0,0
YOA_2023,Null,BIFR,782,Intl Specialty Embedded,Open Market,EUR,Gross Gross Premium,"-2,119,257",0,0,0,0,0,0,0,0,0,0,0
YOA_2023,Null,BIFR,904,PE Media Intl,Open Market,EUR,Gross Net Premium,0,0,0,0,0,0,0,0,0,0,"-4,875",0
YOA_2023,Null,BIFR,904,PE Media Intl,Open Market,EUR,External Brokerage,0,0,0,0,0,0,0,0,0,0,"1,625",0
YOA_2023,Null,BIFR,904,PE Media Intl,Open Market,EUR,Gross Gross Premium,0,0,0,0,0,0,0,0,0,0,"-6,500",0
YOA_2023,Null,BIFR,10,International,Delegated,EUR,Gross Net Premium,0,0,0,0,0,0,0,0,0,0,"-618,750","-676,000"
YOA_2023,Null,BIFR,10,International,Delegated,EUR,External Brokerage,0,0,0,0,0,0,0,0,0,0,"143,487","156,763"
YOA_2023,Null,BIFR,10,International,Delegated,EUR,Gross Gross Premium,0,0,0,0,0,0,0,0,0,0,"-762,237","-832,763"
YOA_2023,Null,BIFR,10,International,Open Market,EUR,Gross Net Premium,"-1,136","-11,250",0,0,0,0,0,0,0,0,0,"-10,875"
YOA_2023,Null,BIFR,10,International,Open Market,EUR,External Brokerage,327,"3,237",0,0,0,0,0,0,0,0,0,"3,129"
YOA_2023,Null,BIFR,10,International,Open Market,EUR,Gross Gross Premium,"-1,463","-14,487",0,0,0,0,0,0,0,0,0,"-14,004"
YOA_2023,Null,BIFR,761,Financial Institutions,Open Market,EUR,Gross Net Premium,"-2,209,061","-71,309","-202,584","-117,156","-819,913","-292,669","-760,351","-127,176","-39,520","-221,535","-451,028","-673,768"
YOA_2023,Null,BIFR,761,Financial Institutions,Open Market,EUR,External Brokerage,"293,629","9,478","26,927","15,572","108,983","38,902","101,066","16,904","5,253","29,447","59,951","89,557"
YOA_2023,Null,BIFR,761,Financial Institutions,Open Market,EUR,Gross Gross Premium,"-2,502,691","-80,787","-229,511","-132,728","-928,896","-331,571","-861,418","-144,081","-44,773","-250,982","-510,978","-763,325"
YOA_2023,Null,BIFR,762,International ML,Open Market,EUR,Gross Net Premium,"-3,803,796","-199,401","-251,557","-832,844","-113,920","-111,855","-596,688",0,"-264,230","-167,570","-135,239","-93,953"
YOA_2023,Null,BIFR,762,International ML,Open Market,EUR,External Brokerage,"399,123","20,923","26,395","87,388","11,953","11,737","62,609",0,"27,725","17,583","14,190","9,858"
YOA_2023,Null,BIFR,762,International ML,Open Market,EUR,Gross Gross Premium,"-4,202,919","-220,324","-277,953","-920,233","-125,874","-123,592","-659,297",0,"-291,955","-185,153","-149,429","-103,812"
YOA_2023,Null,BIFR,762,International ML,Open Market,USD,Gross Net Premium,"-105,251","-85,000",0,"-87,940","-17,060",0,"-34,000",0,0,"-703,790",0,"-6,500"
YOA_2023,Null,BIFR,762,International ML,Open Market,USD,External Brokerage,"11,044","8,919",0,"9,227","1,790",0,"3,568",0,0,"73,847",0,682
YOA_2023,Null,BIFR,762,International ML,Open Market,USD,Gross Gross Premium,"-116,295","-93,919",0,"-97,167","-18,850",0,"-37,568",0,0,"-777,637",0,"-7,182"
YOA_2023,Null,BIFR,TRI00089,Aviation PD,Open Market,EUR,Gross Net Premium,"-20,283","-86,480",0,0,"-54,344","-7,425",0,0,"-30,954",0,"-103,416","-78,047"
YOA_2023,Null,BIFR,TRI00089,Aviation PD,Open Market,EUR,External Brokerage,"4,891","20,855",0,0,"13,105","1,791",0,0,"7,465",0,"24,938","18,821"
YOA_2023,Null,BIFR,TRI00089,Aviation PD,Open Market,EUR,Gross Gross Premium,"-25,174","-107,335",0,0,"-67,449","-9,216",0,0,"-38,419",0,"-128,354","-96,868"
YOA_2023,Null,BIFR,TRI00089,Aviation PD,Open Market,USD,Gross Net Premium,"-38,039","-60,921",0,"-160,463","-157,067","-2,520","-24,646","-17,629",0,"-22,129","-98,532","-17,415"
YOA_2023,Null,BIFR,TRI00089,Aviation PD,Open Market,USD,External Brokerage,"9,173","14,691",0,"38,695","37,876",608,"5,943","4,251",0,"5,336","23,761","4,200"
YOA_2023,Null,BIFR,TRI00089,Aviation PD,Open Market,USD,Gross Gross Premium,"-47,212","-75,612",0,"-199,158","-194,943","-3,128","-30,589","-21,880",0,"-27,465","-122,292","-21,615"
YOA_2023,Null,BIFR,TRI00090,Aviation Liab,Open Market,EUR,Gross Net Premium,"-70,728","-32,429",0,"-44,518","-11,843","-20,240","-30,958",0,"-5,115","-38,831","-74,585","-23,958"
YOA_2023,Null,BIFR,TRI00090,Aviation Liab,Open Market,EUR,External Brokerage,"14,806","6,789",0,"9,320","2,479","4,237","6,481",0,"1,071","8,129","15,614","5,015"
